House_Address,Price,Bedrooms,Bathrooms,SqFT,lot,yearbuilt,lastsoldifavailable,heattype,zillowdays,cooling,parking,basement,fireplace,floorcover
House_Address,Price,Bedrooms,Bathrooms,SqFT,lot,yearbuilt,lastsoldifavailable,heattype,zillowdays,cooling,parking,basement,fireplace,floorcover
"1212 Maplepark Dr , Champaign, IL 61821","$94,000 ",3 beds,1 bath,"1,052 sq ft","6,500 sqft",1967,"Jun 2012 for $94,000",Forced air,Central,Garage - Attached,Unknown,No,"Carpet, Laminate",Yes
"1414 Scottsdale Dr , Champaign, IL 61821","$84,000 ",3 beds,1 bath,"1,068 sq ft","7,930 sqft",1967,"Oct 2012 for $84,000",Forced air,Central,Garage - Attached,Unknown,Unknown,"Carpet, Laminate, Linoleum / Vinyl",Unknown
"1406 Aztec Dr , Champaign, IL 61821","$45,000 ",3 beds,1 bath,"1,008 sq ft",Contact for details,1966,"May 2013 for $45,000",Forced air,Unknown,Garage - Attached,Unknown,Unknown,"Carpet, Linoleum / Vinyl",Unknown
"2806 Judith Dr , Champaign, IL 61821","$110,000 ",3 beds,1 bath,"1,025 sq ft","6,500 sqft",1966,"Jul 2011 for $108,000",Contact for details,107,Central,Garage - Detached,Unknown,No,Unknown
"1203 Centennial Dr , Champaign, IL 61821","$89,500 ",3 beds,1 bath,"1,102 sq ft",Contact for details,1966,"Aug 2013 for $89,500",Forced air,Central,Garage - Attached,Unknown,Unknown,"Carpet, Tile",Unknown
"1409 Joanne Ln , Champaign, IL 61821","$33,000 ",3 beds,1 bath,825 sq ft,"7,020 sqft",1966,"Jun 2013 for $33,000",Forced air,Central,Garage - Detached,Unknown,Unknown,Unknown,Unknown
"1012 S Western Ave , Champaign, IL 61821","$97,000 ",3 beds,1 bath,"1,080 sq ft","7,490 sqft",1965,"Sep 2011 for $97,000",Contact for details,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
"1014 Francis Dr , Champaign, IL 61821","$65,000 ",2 beds,2 baths,"1,120 sq ft","1,119 sqft",1965,"Jan 2013 for $65,000",Other,Wall,Garage - Attached,Unknown,Unknown,"Carpet, Linoleum / Vinyl",Unknown
"1406 Scottsdale Dr , Champaign, IL 61821","$90,000 ",3 beds,1 bath,"1,060 sq ft","8,468 sqft",1965,"Jul 2011 for $90,000",Contact for details,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
"1901 Southwood Dr , Champaign, IL 61821","$90,000 ",3 beds,1 bath,925 sq ft,Contact for details,1964,"Jul 2012 for $90,000",Contact for details,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
"1013 Maplepark Dr , Champaign, IL 61821","$102,500 ",3 beds,1 bath,"1,073 sq ft","6,500 sqft",1964,"May 2011 for $102,500",Contact for details,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
"1104 Maplepark Dr , Champaign, IL 61821","$68,000 ",3 beds,1 bath,"1,025 sq ft",Contact for details,1964,"Dec 2012 for $68,000",Contact for details,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
"1413 Kenwood Rd , Champaign, IL 61821","$90,000 ",3 beds,1 bath,"1,050 sq ft",62 sqft,1964,"Apr 2011 for $90,000",Contact for details,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
"1204 Centennial Dr , Champaign, IL 61821","$71,500 ",3 beds,1 bath,925 sq ft,87.73 acres,1964,"Apr 2012 for $71,500",Contact for details,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
"1917 Clover Ln , Champaign, IL 61821","$100,000 ",3 beds,1 bath,"1,080 sq ft","7,350 sqft",1963,"Jun 2012 for $100,000",Contact for details,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
"1008 Scottsdale Dr , Champaign, IL 61821","$104,900 ",4 beds,1 bath,"1,114 sq ft",Contact for details,1963,"Sep 2013 for $50,000",Forced air,15,Central,Garage - Attached,Unknown,Unknown,"Carpet, Linoleum / Vinyl"
"1119 Centennial Dr , Champaign, IL 61821","$93,500 ",3 beds,1 bath,"1,012 sq ft","6,500 sqft",1963,"Apr 2013 for $93,500",Forced air,Central,Garage - Attached,Unknown,Unknown,"Carpet, Linoleum / Vinyl",Unknown
"2810 Lawndale Dr , Champaign, IL 61821","$98,500 ",3 beds,1 bath,"1,025 sq ft","1,023 sqft",1963,"Jul 2013 for $98,500",Forced air,Central,Garage - Attached,Unknown,Unknown,"Hardwood, Laminate, Tile",Unknown
"2707 Carrelton Dr , Champaign, IL 61821","$100,000 ",3 beds,1 bath,"1,148 sq ft",Contact for details,1963,"Aug 2012 for $100,000",Contact for details,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
"1309 Maplepark Dr , Champaign, IL 61821","$104,500 ",3 beds,1.5 baths,937 sq ft,"6,534 sqft",1963,"Aug 2013 for $104,500",Forced air,Central,Garage - Attached,Unknown,Unknown,"Carpet, Hardwood, Tile",Unknown
"1606 Sangamon Dr , Champaign, IL 61821","$60,000 ",2 beds,1 bath,900 sq ft,Contact for details,1962,"Apr 2012 for $60,000",Forced air,Central,"Garage - Attached, Garage - Detached",Unknown,Unknown,Unknown,Unknown
"806 W White St , Champaign, IL 61820","$119,000 ",3 beds,1 bath,"1,088 sq ft",Contact for details,1962,"May 2013 for $119,000",Forced air,Central,Garage - Detached,Unknown,Unknown,"Hardwood, Linoleum / Vinyl",Unknown
"1304 N Lock Raven Rd , Champaign, IL 61821","$53,000 ",3 beds,1 bath,"1,080 sq ft","8,400 sqft",1962,"Jun 2013 for $53,000",Contact for details,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
"1423 Rose Dr , Champaign, IL 61821","$118,500 ",3 beds,1 bath,"1,080 sq ft","8,050 sqft",1962,"Jun 2011 for $118,500",Contact for details,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
"1411 Mittendorf Dr , Champaign, IL 61820","$46,500 ",3 beds,1 bath,"1,073 sq ft",Contact for details,1962,"Oct 2013 for $46,500",Contact for details,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
"1701 Joanne Ln , Champaign, IL 61821","$38,000 ",3 beds,1 bath,"1,075 sq ft","1,075 sqft",1961,"Mar 2013 for $38,000",Forced air,Central,Garage - Detached,Unknown,Unknown,"Carpet, Linoleum / Vinyl",Unknown
"1408 Rosewood Dr , Champaign, IL 61821","$87,500 ",3 beds,1 bath,875 sq ft,61 sqft,1961,"Oct 2013 for $87,500",Forced air,Central,None,Unknown,No,"Carpet, Hardwood, Linoleum / Vinyl",No
"1004 Scottsdale Dr , Champaign, IL 61821","$55,000 ",3 beds,1 bath,"1,114 sq ft","7,245 sqft",1961,"Feb 2013 for $55,000",Forced air,"Central, Other",Garage - Attached,Unknown,Unknown,"Carpet, Hardwood, Linoleum / Vinyl",Unknown
"1306 Centennial Dr , Champaign, IL 61821","$86,000 ",3 beds,1 bath,"1,008 sq ft","6,825 sqft",1961,"Oct 2011 for $86,000",Contact for details,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
"8 Alder Ct , Champaign, IL 61821","$87,500 ",3 beds,1 bath,"1,094 sq ft","7,200 sqft",1960,"Nov 2012 for $87,500",Contact for details,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
"1703 S Mattis Ave , Champaign, IL 61821","$56,500 ",3 beds,1 bath,925 sq ft,"7,200 sqft",1960,"May 2013 for $56,500",Forced air,Central,Garage - Attached,Unknown,Unknown,"Carpet, Hardwood, Laminate",Unknown
"1503 S Western Ave , Champaign, IL 61821","$124,500 ",3 beds,1 bath,"1,140 sq ft",Contact for details,1960,"Jul 2013 for $124,500",Forced air,Central,Garage - Attached,Unknown,Unknown,"Carpet, Hardwood, Tile",Unknown
"1315 Hedge Rd , Champaign, IL 61821","$18,500 ",3 beds,1 bath,"1,025 sq ft",Contact for details,1960,"Oct 2012 for $18,500",Contact for details,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
"1503 Gates Pl , CHAMPAIGN, IL 61820","$70,500 ",3 beds,1 bath,"1,056 sq ft","8,625 sqft",1960,"Feb 2012 for $70,500",Contact for details,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
"606 Bloomington Rd , Champaign, IL 61820","$45,000 ",3 beds,1 bath,"1,000 sq ft",Contact for details,1960,"May 2011 for $45,000",Contact for details,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
"2603 Carrelton Dr , Champaign, IL 61821","$98,700 ",3 beds,1 bath,"1,031 sq ft","1,032 sqft",1960,"Jul 2013 for $98,700",Contact for details,Central,Carport,Unknown,Unknown,"Carpet, Linoleum / Vinyl",Unknown
"1306 Westfield Dr , Champaign, IL 61821","$88,500 ",3 beds,1 bath,925 sq ft,"7,215 sqft",1960,"Jul 2012 for $88,500",Forced air,Central,Garage - Attached,Unknown,Unknown,"Carpet, Laminate, Linoleum / Vinyl",Unknown
"1509 Summit Ridge Rd , Champaign, IL 61821","$24,000 ",3 beds,1 bath,949 sq ft,Contact for details,1959,"Apr 2013 for $24,000",Forced air,Central,Garage - Attached,Unknown,Unknown,"Carpet, Tile",Unknown
"1502 Hedge Rd , Champaign, IL 61821","$23,000 ",3 beds,1 bath,"1,000 sq ft",60 acres,1959,"May 2012 for $23,000",Contact for details,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
"2205 Roland Dr , Champaign, IL 61821","$74,000 ",3 beds,1 bath,"1,144 sq ft","9,100 sqft",1959,"Jun 2012 for $74,000",Contact for details,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
"2211 Roland Dr , Champaign, IL 61821","$71,000 ",3 beds,1 bath,"1,150 sq ft","9,100 sqft",1959,"Aug 2012 for $71,000",Contact for details,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
"1907 Alton Dr , Champaign, IL 61821","$94,000 ",3 beds,1 bath,925 sq ft,Contact for details,1959,"Oct 2011 for $94,000",Contact for details,Unknown,Unknown,Unknown,Unknown,Unknown,Yes
"1801 Melinda Ave , Champaign, IL 61821","$70,000 ",2 beds,1 bath,"1,089 sq ft","6,000 sqft",1958,"Jul 2012 for $70,000",Contact for details,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
"2018 Cynthia Dr , Champaign, IL 61821","$80,000 ",3 beds,1 bath,"1,087 sq ft","7,405 sqft",1958,"Aug 2013 for $80,000",Forced air,Central,Garage - Attached,Unknown,Yes,"Carpet, Tile",Yes
"1803 Cynthia Dr , Champaign, IL 61821","$45,000 ",3 beds,1 bath,"1,075 sq ft","6,100 sqft",1958,"Oct 2011 for $45,000",Contact for details,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
"1607 Cornell Dr , Champaign, IL 61821","$85,000 ",2 beds,1 bath,816 sq ft,Contact for details,1958,"Feb 2013 for $85,000",Forced air,Central,Garage - Attached,Unfinished,No,"Carpet, Tile",No
"608 N Russell St , Champaign, IL 61821","$65,000 ",3 beds,1 bath,"1,035 sq ft",Contact for details,1958,"May 2013 for $65,000",Contact for details,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
"1902 Melanie Ln , Champaign, IL 61821","$49,000 ",3 beds,1 bath,"1,073 sq ft","7,405 sqft",1958,"Sep 2013 for $49,000",Contact for details,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
"2807 W John St , Champaign, IL 61821","$88,000 ",3 beds,1 bath,"1,073 sq ft",0.39 acres,1958,"Aug 2012 for $88,000",Contact for details,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
"1301 N Willis Ave , Champaign, IL 61821","$27,000 ",3 beds,1 bath,890 sq ft,Contact for details,1958,"Aug 2012 for $27,000",Contact for details,Unknown,Garage,Unknown,Unknown,Unknown,Unknown
"1707 S Mattis Ave , Champaign, IL 61821","$107,000 ",3 beds,1 bath,925 sq ft,Contact for details,1958,"Aug 2013 for $107,000",Forced air,Unknown,Garage - Detached,Unknown,Unknown,Carpet,Unknown
"2205 W Kirby Ave , Champaign, IL 61821","$93,000 ",3 beds,1 bath,"1,073 sq ft","7,405 sqft",1958,"Aug 2013 for $93,000",Contact for details,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
"1705 Clover Ln , Champaign, IL 61821","$96,000 ",3 beds,1 bath,925 sq ft,"7,200 sqft",1958,"Jan 2011 for $96,000",Contact for details,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
"1105 N 4th St , Champaign, IL 61820","$25,000 ",3 beds,1 bath,"1,089 sq ft","9,768 sqft",1958,"Nov 2011 for $25,000",Contact for details,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
"1 Southwood Ct , Champaign, IL 61821","$102,000 ",3 beds,1 bath,"1,044 sq ft",Contact for details,1958,"Jun 2011 for $102,000",Contact for details,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
"1119 W Eureka St , Champaign, IL 61821","$65,000 ",3 beds,1 bath,888 sq ft,"5,520 sqft",1958,"May 2011 for $65,000",Contact for details,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
"1812 Melanie Ln , Champaign, IL 61821","$74,000 ",3 beds,1 bath,850 sq ft,0.3 acres,1957,"Jul 2011 for $74,000",Contact for details,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
"510 N Russell St , Champaign, IL 61821","$39,500 ",2 beds,1 bath,650 sq ft,Contact for details,1957,"Mar 2013 for $39,500",Forced air,Central,Garage - Detached,Unknown,Unknown,"Carpet, Hardwood, Linoleum / Vinyl",Unknown
"1729 Westhaven Dr , Champaign, IL 61820","$115,900 ",3 beds,2 baths,"1,015 sq ft","6,534 sqft",1957,"Oct 2012 for $75,000",Forced air,148,Central,Carport,Unknown,Unknown,"Carpet, Linoleum / Vinyl"
"1534 Hedge Rd , Champaign, IL 61821","$25,000 ",3 beds,1 bath,972 sq ft,"6,000 sqft",1957,"Sep 2011 for $25,000",Contact for details,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
"12 Hedge Ct , Champaign, IL 61821","$64,900 ",3 beds,1 bath,950 sq ft,75 sqft,1957,"Nov 2011 for $19,000",Forced air,167,Central,Garage - Detached,Unknown,Unknown,"Carpet, Hardwood, Laminate"
"1713 Crescent Dr , Champaign, IL 61821","$104,000 ",3 beds,1 bath,"1,073 sq ft",Contact for details,1957,"Jun 2011 for $104,000",Contact for details,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
"510 N Russell St , Champaign, IL 61821","$39,500 ",2 beds,1 bath,650 sq ft,Contact for details,1957,"Mar 2013 for $39,500",Forced air,Central,Garage - Detached,Unknown,Unknown,"Carpet, Hardwood, Linoleum / Vinyl",Unknown
"1804 Bellamy Dr , Champaign, IL 61821","$105,500 ",3 beds,1 bath,"1,146 sq ft",0.26 acres,1956,"Dec 2012 for $105,500",Contact for details,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
"1509 Paula Dr , Champaign, IL 61821","$65,000 ",3 beds,1 bath,"1,073 sq ft","7,500 sqft",1956,"Jul 2011 for $65,000",Contact for details,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
"1409 Paula Dr , Champaign, IL 61821","$25,000 ",2 beds,1 bath,816 sq ft,"7,405 sqft",1956,"Nov 2013 for $25,000",Contact for details,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
"1227 Paula Dr , Champaign, IL 61821","$63,000 ",3 beds,1 bath,"1,073 sq ft","6,250 sqft",1956,"Jul 2011 for $63,000",Contact for details,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
"28 Hedge Ct , Champaign, IL 61821","$18,000 ",2 beds,1 bath,725 sq ft,Contact for details,1956,"Jun 2012 for $18,000",Contact for details,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
"1903 W Kirby Ave , Champaign, IL 61821","$46,500 ",3 beds,1 bath,973 sq ft,"7,130 sqft",1956,"Nov 2012 for $46,500",Contact for details,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
"1118 W Eureka St , Champaign, IL 61821","$62,000 ",3 beds,1 bath,888 sq ft,"6,300 sqft",1956,"Dec 2010 for $62,000",Contact for details,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
"1114 W Eureka St , Champaign, IL 61821","$44,000 ",3 beds,1 bath,888 sq ft,69 sqft,1956,"Aug 2011 for $44,000",Contact for details,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
"1417 Rosewood Dr , Champaign, IL 61821","$82,000 ",3 beds,1 bath,"1,141 sq ft",Contact for details,1956,"Aug 2013 for $82,000",Forced air,Central,Garage - Detached,Unknown,Unknown,"Carpet, Hardwood, Laminate",Unknown
"2019 Greendale Dr , Champaign, IL 61821","$72,000 ",3 beds,1 bath,960 sq ft,Contact for details,1956,"Oct 2012 for $72,000",Contact for details,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
"1818 Greendale Dr , Champaign, IL 61821","$82,000 ",3 beds,1 bath,"1,038 sq ft","7,040 sqft",1956,"Sep 2011 for $82,000",Contact for details,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
"1417 Scottsdale Dr , Champaign, IL 61821","$85,000 ",3 beds,1 bath,"1,128 sq ft",Contact for details,1956,"Aug 2012 for $85,000",Contact for details,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
"1509 Westfield Dr , Champaign, IL 61821","$112,000 ",3 beds,1 bath,925 sq ft,Contact for details,1956,"Aug 2011 for $112,000",Contact for details,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
"2601 W John St , Champaign, IL 61821","$95,000 ",3 beds,1 bath,"1,070 sq ft",0.39 acres,1956,"Oct 2011 for $95,000",Contact for details,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
"211 Brookwood Dr , Champaign, IL 61820","$46,500 ",2 beds,1 bath,700 sq ft,Contact for details,1955,"Feb 2013 for $46,500",Forced air,Central,Garage - Detached,Unknown,Unknown,Carpet,Unknown
"1307 Paula Dr , Champaign, IL 61821","$48,000 ",3 beds,1 bath,"1,073 sq ft","7,405 sqft",1955,"Jun 2013 for $48,000",Forced air,Central,Garage - Detached,Unknown,Unknown,"Carpet, Hardwood, Laminate",Unknown
"1113 W Beardsley Ave , Champaign, IL 61821","$100,000 ",3 beds,1 bath,900 sq ft,Contact for details,1955,"Aug 2012 for $100,000",Contact for details,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
"1910 Meadow Dr , Champaign, IL 61821","$90,000 ",3 beds,1 bath,"1,025 sq ft",Contact for details,1955,"May 2012 for $90,000",Contact for details,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
"1411 Hollycrest Dr , Champaign, IL 61821","$65,000 ",3 beds,1 bath,925 sq ft,"7,040 sqft",1955,"Sep 2011 for $65,000",Contact for details,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
"1608 Sangamon Dr , Champaign, IL 61821","$114,500 ",3 beds,1 bath,"1,020 sq ft","1,019 sqft",1955,"Jul 2013 for $114,500",Forced air,Central,Garage - Attached,Unknown,Unknown,"Hardwood, Tile",Unknown
"2107 Southwood Dr , Champaign, IL 61821","$107,500 ",3 beds,1 bath,980 sq ft,"6,534 sqft",1954,"Jul 2011 for $107,500",Contact for details,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
"1412 Rose Dr , Champaign, IL 61821","$99,000 ",3 beds,1 bath,995 sq ft,993 sqft,1954,"Apr 2013 for $99,000",Contact for details,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
"1109 N Hickory St , Champaign, IL 61820","$36,000 ",2 beds,1 bath,906 sq ft,"8,316 sqft",1954,"Apr 2011 for $36,000",Contact for details,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
"1604 Sangamon Dr , Champaign, IL 61821","$106,000 ",3 beds,1 bath,"1,050 sq ft",Contact for details,1954,"Mar 2013 for $106,000",Forced air,Central,Garage - Attached,Unknown,Unknown,"Carpet, Linoleum / Vinyl",Unknown
"1618 Sheridan Rd , Champaign, IL 61821","$90,000 ",3 beds,1 bath,"1,109 sq ft","9,240 sqft",1954,"Mar 2011 for $90,000",Contact for details,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
"1609 W William St , Champaign, IL 61821","$113,000 ",2 beds,1 bath,"1,004 sq ft",Contact for details,1954,"Jul 2012 for $113,000",Contact for details,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
"506 Wildwood Ct , Champaign, IL 61821","$109,000 ",2 beds,1 bath,"1,039 sq ft","1,041 sqft",1954,"Jun 2013 for $109,000",Forced air,Central,Garage - Attached,Unknown,Unknown,"Hardwood, Linoleum / Vinyl, Tile",Unknown
"1406 S Western Ave , Champaign, IL 61821","$97,000 ",3 beds,1 bath,"1,107 sq ft",55 sqft,1953,"Oct 2011 for $97,000",Contact for details,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
"1104 Cambridge Dr , Champaign, IL 61821","$86,000 ",3 beds,1 bath,"1,120 sq ft",Contact for details,1953,"Jun 2012 for $86,000",Contact for details,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
"1614 Sangamon Dr , Champaign, IL 61821","$75,000 ",3 beds,1 bath,"1,100 sq ft","9,100 sqft",1953,"Feb 2012 for $75,000",Contact for details,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
"1603 Oxford Dr , Champaign, IL 61821","$88,000 ",3 beds,1 bath,"1,057 sq ft","9,100 sqft",1953,"Jan 2011 for $88,000",Contact for details,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
"1310 S Mattis Ave , Champaign, IL 61821","$55,000 ",2 beds,1 bath,979 sq ft,"8,755 sqft",1952,"Jan 2013 for $55,000",Forced air,Unknown,Garage - Attached,Unknown,Unknown,Hardwood,Unknown
"806 S Victor St , Champaign, IL 61821","$103,000 ",2 beds,1 bath,"1,002 sq ft","1,001 sqft",1952,"Aug 2013 for $103,000",Other,Other,Garage - Attached,Unknown,Unknown,"Carpet, Hardwood, Linoleum / Vinyl",Unknown
"109 Roper St , Champaign, IL 61820","$32,500 ",2 beds,1 bath,768 sq ft,"6,098 sqft",1952,"Oct 2013 for $32,500",Contact for details,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
"1315 Alms Dr , Champaign, IL 61820","$150,000 ",3 beds,1 bath,"1,125 sq ft",71 acres,1952,"Jul 2013 for $150,000",Forced air,Central,Garage - Detached,Unknown,Unknown,"Hardwood, Linoleum / Vinyl",Unknown
"414 Avondale Ave , Champaign, IL 61820","$125,500 ",2 beds,1 bath,"1,073 sq ft","6,944 sqft",1952,"Sep 2013 for $125,500",Forced air,Central,Garage - Detached,Unknown,No,"Hardwood, Tile",No
"1308 N Clock St , Champaign, IL 61820",$500 ,1 bed,1 bath,480 sq ft,"5,580 sqft",1951,Nov 2012 for $500,Contact for details,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
"1812 Melinda Ave , Champaign, IL 61821","$84,000 ",3 beds,1 bath,"1,073 sq ft","6,800 sqft",1951,"Mar 2011 for $84,000",Contact for details,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
"1718 Burnetta St , Champaign, IL 61821","$43,000 ",3 beds,1 bath,"1,079 sq ft",Contact for details,1951,"Dec 2012 for $43,000",Contact for details,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
"1112 S New St , Champaign, IL 61820","$147,000 ",3 beds,2 baths,"1,141 sq ft",69 sqft,1950,"Feb 2012 for $147,000",Contact for details,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
"720 W Maple St , Champaign, IL 61820","$45,000 ",1 bed,1 bath,900 sq ft,Contact for details,1950,"Feb 2013 for $45,000",Forced air,Central,Garage - Detached,Unknown,Unknown,"Hardwood, Linoleum / Vinyl",Unknown
"405 Avondale Ave , Champaign, IL 61820","$125,000 ",3 beds,1 bath,"1,025 sq ft","7,840 sqft",1950,"May 2013 for $125,000",Forced air,Central,Garage - Detached,Unknown,Unknown,"Hardwood, Tile",Unknown
"1708 W White St , Champaign, IL 61821","$103,000 ",3 beds,2 baths,"1,028 sq ft","7,405 sqft",1950,"Sep 2013 for $103,000",Forced air,Central,Garage - Detached,Unknown,Unknown,"Carpet, Hardwood, Tile",Unknown
"1407 Sunset Dr , Champaign, IL 61820","$56,000 ",3 beds,1 bath,825 sq ft,"7,440 sqft",1950,"Oct 2011 for $56,000",Contact for details,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
"830 W Maple St , Champaign, IL 61820","$21,500 ",2 beds,1 bath,768 sq ft,Contact for details,1950,"Oct 2013 for $21,500",Forced air,Central,Unknown,Unknown,Unknown,"Carpet, Linoleum / Vinyl",Unknown
"720 W Harvard St , Champaign, IL 61820","$49,000 ",2 beds,1 bath,900 sq ft,Contact for details,1950,"Aug 2013 for $49,000",Contact for details,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
"1716 W University Ave , Champaign, IL 61821","$60,000 ",50 acres,"Nov 2011 for $60,000",723,,,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
"720 W Harvard St , Champaign, IL 61820","$49,000 ",2 beds,1 bath,900 sq ft,Contact for details,1950,"Aug 2013 for $49,000",Contact for details,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
"830 W Maple St , Champaign, IL 61820","$21,500 ",2 beds,1 bath,768 sq ft,Contact for details,1950,"Oct 2013 for $21,500",Forced air,Central,Unknown,Unknown,Unknown,"Carpet, Linoleum / Vinyl",Unknown
